<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
LEAS;D;20241225;000000;614;659.9;607.7;652.1;589100;376850466.9
LEAS;D;20241226;000000;656;662;643.4;648.8;278769;182114214.2
LEAS;D;20241227;000000;650.3;659.7;643.3;652.5;333832;217713653.7
LEAS;D;20241228;000000;652.5;693;652.5;686.9;292107;196453088.7
LEAS;D;20241230;000000;688.6;727.2;688.6;714;452136;322491142.6
LEAS;D;20250103;000000;718;718.9;682.8;691;178913;124398553.8
LEAS;D;20250106;000000;691;692.8;675.5;681.8;91286;62183935.9
LEAS;D;20250108;000000;682.3;701;675.5;695.5;110850;76052470.2
LEAS;D;20250109;000000;698.7;705.9;665.3;667;146069;99443909.6
LEAS;D;20250110;000000;666.6;699;666.6;693;181078;124295556.2
LEAS;D;20250113;000000;698.3;719;688;694.3;282586;199579775.8
LEAS;D;20250114;000000;684.9;692;668.1;688.9;207294;141228381.9
LEAS;D;20250115;000000;691.2;701.5;671.5;695.3;336848;230040855
LEAS;D;20250116;000000;701.4;705;681.3;690.9;323428;224802496.5
LEAS;D;20250117;000000;692.3;695;683.4;691.6;326109;224447738.3
LEAS;D;20250120;000000;706;715;651;684.4;691982;480205900.7
LEAS;D;20250121;000000;683;695;675.2;689.9;185661;127231150.5
LEAS;D;20250122;000000;692;700;684.1;688;228427;158410676.3
LEAS;D;20250123;000000;689.2;692.6;681.5;692.1;108818;74691034.5
LEAS;D;20250124;000000;692.1;710;688.3;702.3;360506;252938197.9
LEAS;D;20250127;000000;702.3;725;692.7;697.5;1335130;952788973.1
LEAS;D;20250128;000000;698.6;716.2;677.1;709.8;578366;404300460.5
LEAS;D;20250129;000000;710.2;752.4;710.2;738.7;2021425;1495170868.1
LEAS;D;20250130;000000;739.1;753;738;743.7;545942;406954656.1
LEAS;D;20250131;000000;743.9;752;720.6;732.4;467287;344468400.1
LEAS;D;20250203;000000;733;735;711.8;720.2;271046;195047515.5
LEAS;D;20250204;000000;720.2;728;707;708.8;204858;147450861.5
LEAS;D;20250205;000000;708;734;706.2;725.6;272315;195537235.8
LEAS;D;20250206;000000;725.6;744.7;725.6;740.9;234355;172399329.9
LEAS;D;20250207;000000;744.7;746.5;723.3;735.1;222055;162958826.3
LEAS;D;20250210;000000;735.1;745.1;723.9;726.1;360318;265694347.2
LEAS;D;20250211;000000;725.6;735.5;720;735;188574;137228839.7
LEAS;D;20250212;000000;735;802.2;727;798.2;849247;654632738.1
LEAS;D;20250213;000000;805;833.3;780;815.7;679651;549101898.9
LEAS;D;20250214;000000;810.1;844;780;793.6;539578;438654355.3
LEAS;D;20250217;000000;795.5;827.6;795.5;824.5;484196;394364147.5
LEAS;D;20250218;000000;825;830.7;780.2;790.7;267450;214876223.6
LEAS;D;20250219;000000;796.5;804;766.8;798.8;224411;177363314.6
LEAS;D;20250220;000000;800;806.4;788.4;792.3;180331;143906429.7
LEAS;D;20250221;000000;797.2;813.6;785;799;291879;232821582.2
LEAS;D;20250224;000000;799;808.2;782;794.7;298020;235792841.9
LEAS;D;20250225;000000;794.4;810;792.2;804.8;384177;308692799.9
LEAS;D;20250226;000000;805;814.8;780.7;782.3;240866;191689128.4
LEAS;D;20250227;000000;782.5;783.7;752.4;756.1;266220;204244499.9
LEAS;D;20250228;000000;752.4;766.3;731.9;747.1;586475;438589091.3
LEAS;D;20250303;000000;747.4;752.1;726.2;731.8;228559;168270803.1
LEAS;D;20250304;000000;727.1;806.7;727.1;801.7;1337809;1045008623.9
LEAS;D;20250305;000000;800;813.7;780;785.3;610173;482947691.5
LEAS;D;20250306;000000;783.3;795.6;781.2;783.8;168551;132700128.4
LEAS;D;20250307;000000;783.8;793;751.3;761.3;495733;382781996
LEAS;D;20250310;000000;772.7;780;757.7;774;149006;115452802.3
