<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
SELG;D;20120110;000000;10.013;10.698;10.013;10.552;1600;16212.9
SELG;D;20120111;000000;10.846;10.846;9.504;9.676;7100;69439.2
SELG;D;20120112;000000;9.701;10.99;9.5;10;21000;213347
SELG;D;20120113;000000;9.854;11;9.853;11;17400;188752.5
SELG;D;20120116;000000;10.331;10.948;9.67;10.562;25500;263536.3
SELG;D;20120117;000000;10.699;10.699;10.15;10.3;14500;147765.8
SELG;D;20120118;000000;10.499;10.9;10.414;10.889;14800;160498
SELG;D;20120119;000000;11.249;11.249;10.432;10.8;5100;54841.3
SELG;D;20120120;000000;10.67;10.995;10.458;10.458;900;9539.5
SELG;D;20120123;000000;10.875;10.875;10;10.35;3200;32676.2
SELG;D;20120124;000000;10.006;10.58;10.006;10.498;4100;43019
SELG;D;20120125;000000;10.497;10.497;10.05;10.05;4500;45660.9
SELG;D;20120126;000000;10.25;10.495;10;10.059;18900;191722.8
SELG;D;20120127;000000;10.005;10.005;9.67;9.901;6200;61082.5
SELG;D;20120130;000000;9.902;9.999;9.557;9.85;7100;69593.3
SELG;D;20120131;000000;9.98;9.999;9.9;9.947;9000;89637.3
SELG;D;20120201;000000;10.379;11.948;10.373;10.7;49100;532120.1
SELG;D;20120202;000000;10.323;11.293;10.323;10.5;15200;160472.9
SELG;D;20120203;000000;11.499;11.5;10.626;10.99;8100;88945.4
SELG;D;20120206;000000;10.323;13.5;10.323;11.483;52900;624071.2
SELG;D;20120207;000000;11.996;11.996;10.744;10.934;11300;123807.4
SELG;D;20120208;000000;10.766;11.411;10.049;11.2;50000;526856.2
SELG;D;20120209;000000;11.362;11.887;10.316;11.497;22100;250375.5
SELG;D;20120210;000000;10.331;11.461;10.33;11;6900;74582
SELG;D;20120214;000000;10.999;11.5;10.801;10.801;5800;64115.1
SELG;D;20120217;000000;10.997;11.4;10.997;11.4;6100;68475.4
SELG;D;20120220;000000;11.975;13.198;11.005;11.199;50400;624582.5
SELG;D;20120221;000000;11.015;11.015;11.014;11.014;900;9912.7
SELG;D;20120222;000000;11.299;13;8.9;11.001;33900;385702.8
SELG;D;20120224;000000;11.39;12;11.203;12;20800;246353.4
SELG;D;20120227;000000;11.001;11.799;11;11.205;6100;67734.8
