<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
FEES;D;20230425;000000;0.1055;0.10596;0.1037;0.10484;1136220000;119094010
FEES;D;20230426;000000;0.1048;0.1086;0.10426;0.10682;2413620000;257585633.4
FEES;D;20230427;000000;0.10642;0.10814;0.10516;0.10718;1903570000;203300060.2
FEES;D;20230428;000000;0.10748;0.10798;0.10574;0.10764;1843170000;197675333.2
FEES;D;20230502;000000;0.10872;0.1149;0.1055;0.1105;12466690000;1391299619
FEES;D;20230503;000000;0.10956;0.10984;0.10242;0.10412;5715640000;607709955
FEES;D;20230504;000000;0.10412;0.10788;0.10328;0.1064;2336530000;246009627
FEES;D;20230505;000000;0.10598;0.10606;0.10256;0.1028;1779620000;185944726.2
FEES;D;20230508;000000;0.10314;0.10368;0.101;0.10172;741380000;75823975.2
FEES;D;20230510;000000;0.10178;0.10884;0.10118;0.10702;5148640000;548660081.8
FEES;D;20230511;000000;0.10742;0.1083;0.103;0.10532;3015460000;320273123
FEES;D;20230512;000000;0.1053;0.10658;0.10342;0.10502;1255030000;131100025.2
FEES;D;20230515;000000;0.10548;0.10626;0.1044;0.1059;1406200000;148413378.2
FEES;D;20230516;000000;0.10698;0.1074;0.10502;0.10628;1998920000;212166784.2
FEES;D;20230517;000000;0.10628;0.11246;0.10628;0.11214;10034960000;1104731211.4
FEES;D;20230518;000000;0.11244;0.11244;0.1086;0.11008;3233020000;356908228.6
FEES;D;20230519;000000;0.1097;0.11362;0.1088;0.11152;3820690000;426845874.4
FEES;D;20230522;000000;0.1123;0.1139;0.1095;0.11054;2060080000;229514755
FEES;D;20230523;000000;0.111;0.11168;0.1082;0.11022;1836010000;201331523.6
FEES;D;20230524;000000;0.11024;0.11082;0.1091;0.10958;1887870000;207750054.2
FEES;D;20230525;000000;0.11;0.11034;0.1056;0.10732;2497000000;269438911.8
FEES;D;20230526;000000;0.10708;0.1113;0.1051;0.10934;3628890000;397467154.4
FEES;D;20230529;000000;0.10888;0.10994;0.10412;0.1069;4494600000;481951423
FEES;D;20230530;000000;0.106;0.1088;0.10582;0.10718;2328200000;250303745.8
FEES;D;20230531;000000;0.107;0.10748;0.10018;0.10332;4487650000;465568021
FEES;D;20230601;000000;0.10278;0.105;0.10104;0.1012;3718290000;381131907
FEES;D;20230602;000000;0.101;0.10294;0.10024;0.10234;2267390000;231259224.2
FEES;D;20230605;000000;0.1028;0.1028;0.1003;0.1006;1856050000;188650790
