<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
NKNC;D;20180514;000000;53.8;53.9;52.7;53.1;1500;79920
NKNC;D;20180515;000000;53.3;53.3;53;53;2200;117070
NKNC;D;20180516;000000;53.4;53.9;53.4;53.9;19800;1062270
NKNC;D;20180517;000000;53.8;53.8;51.1;52.2;87000;4561470
NKNC;D;20180518;000000;51.9;52.2;51.9;52.1;1900;98800
NKNC;D;20180521;000000;52.1;52.1;51.7;51.9;3600;186680
NKNC;D;20180522;000000;52.3;52.3;50.9;51.5;9700;498410
NKNC;D;20180523;000000;51;51.3;50.4;50.4;9000;456270
NKNC;D;20180524;000000;51.1;51.2;51;51;2600;132630
NKNC;D;20180525;000000;51.3;51.3;50.3;50.4;2100;106170
NKNC;D;20180528;000000;51.8;52;50.7;51.6;7600;392330
NKNC;D;20180529;000000;51.8;51.8;50.5;51.4;1000;51260
NKNC;D;20180530;000000;51.6;51.6;50.6;50.9;8800;446300
NKNC;D;20180531;000000;51;53.7;50.5;52.7;43100;2236360
NKNC;D;20180601;000000;53.7;54.4;52.8;53;3900;207730
NKNC;D;20180604;000000;53.7;53.7;52;53.3;36400;1928490
NKNC;D;20180605;000000;53.3;53.9;53;53.8;21200;1128170
NKNC;D;20180606;000000;54.3;54.3;52.9;53.5;2400;128310
NKNC;D;20180607;000000;53.4;54.1;53.1;53.5;15400;827030
NKNC;D;20180608;000000;54.2;54.3;53.4;53.5;17600;946800
NKNC;D;20180609;000000;55.7;55.7;53.2;53.9;5800;312030
NKNC;D;20180611;000000;54.3;54.3;54.3;54.3;300;16290
NKNC;D;20180613;000000;53.8;54.4;53.5;54;4500;241840
NKNC;D;20180614;000000;56.8;56.8;53.8;54.3;4900;265700
NKNC;D;20180615;000000;54.4;54.4;54;54;1700;92110
NKNC;D;20180618;000000;53.6;54.3;53.6;54.3;14700;797060
NKNC;D;20180619;000000;54.3;54.6;53.2;54.3;4800;259670
NKNC;D;20180620;000000;54.1;55.8;53.1;55.5;13200;721460
NKNC;D;20180621;000000;55.4;55.5;55.1;55.5;7100;393000
NKNC;D;20180622;000000;55.8;56;54.6;54.6;6200;343600
NKNC;D;20180625;000000;55.3;55.5;54.5;54.8;5200;286920
NKNC;D;20180626;000000;55.1;55.4;55;55.2;1800;99210
NKNC;D;20180627;000000;55;55.6;54.8;55;66400;3659570
NKNC;D;20180628;000000;54.7;54.7;54.7;54.7;100;5470
NKNC;D;20180629;000000;54.8;55.2;54.8;55.2;2800;153710
NKNC;D;20180702;000000;55.7;55.7;55.4;55.5;5900;327350
NKNC;D;20180703;000000;54.9;55.4;54.5;55.4;3500;192000
NKNC;D;20180704;000000;55.5;55.8;55.4;55.8;2700;150010
NKNC;D;20180705;000000;56;58.1;55.9;57.9;28100;1607110
NKNC;D;20180706;000000;57.6;57.6;56.6;56.8;3800;216480
